80075,0.38,0.00,79927,80075,148,
80274,-0.21,0.00,80125,80274,149,
80473,0.48,0.50,80324,80473,149,
80671,1.67,1.50,80523,80671,148,
80870,-0.02,0.00,80720,80870,150,
81069,-0.33,0.00,80920,81069,149,
81267,1.86,2.00,81119,81267,148,
81466,-0.29,0.00,81317,81466,149,
81665,-0.81,0.00,81516,81665,149,
81863,0.00,0.00,81715,81863,148,
82062,0.40,0.50,81913,82062,149,
82260,0.31,0.00,82112,82260,148,
82459,-0.21,0.00,82311,82459,148,
82658,-0.67,0.00,82509,82658,149,
82856,-0.24,0.00,82708,82856,148,
83055,1.43,1.50,82907,83055,148,
83254,1.67,1.50,83104,83254,150,
83452,1.33,1.00,83303,83452,149,
83651,0.76,1.00,83502,83651,149,
83850,0.00,0.00,83700,83850,150,
84048,0.33,0.00,83900,84048,148,
84247,1.79,2.00,84099,84247,148,
84446,-0.81,0.00,84297,84446,149,
84644,-0.05,0.00,84496,84644,148,
84843,-0.31,0.00,84695,84843,148,
85042,-0.10,0.00,84893,85042,149,
85240,0.90,1.00,85092,85240,148,
85439,-0.67,0.00,85291,85439,148,
85638,0.57,0.50,85489,85638,149,
85836,0.12,0.00,85689,85836,147,
86035,0.93,1.00,85886,86035,149,
86234,-0.10,0.00,86085,86234,149,
86432,0.98,1.00,86285,86432,147,
86632,-0.40,0.00,86482,86631,149,
86831,1.00,1.00,86682,86831,149,
87029,0.43,0.50,86880,87029,149,
87228,0.50,0.50,87079,87228,149,
87427,0.40,0.50,87278,87427,149,
87625,0.74,1.00,87477,87625,148,
87824,0.88,1.00,87674,87824,150,
88023,3.02,3.00,87873,88023,150,
88221,-0.50,0.00,88073,88221,148,
88420,-0.86,0.00,88271,88420,149,
88619,0.24,0.00,88470,88619,149,
88817,-0.64,0.00,88669,88817,148,
89016,-0.19,0.00,88867,89016,149,
89214,0.86,1.00,89066,89214,148,
89413,0.36,0.00,89264,89413,149,
89612,-0.79,0.00,89463,89612,149,
89810,0.90,1.00,89662,89810,148,
90009,0.88,1.00,89860,90009,149,
90208,0.24,0.00,90058,90208,150,
90406,-0.55,0.00,90258,90406,148,
90605,0.33,0.00,90457,90605,148,
90804,0.48,0.50,90655,90804,149,
91002,-0.29,0.00,90854,91002,148,
91201,0.57,0.50,91053,91201,148,
91400,-0.02,0.00,91251,91400,149,
91598,1.12,1.00,91450,91598,148,
91797,-0.45,0.00,91649,91797,148,
91996,-0.90,0.00,91847,91996,149,
92194,0.48,0.50,92046,92194,148,
92393,0.29,0.00,92244,92393,149,
92592,-0.57,0.00,92443,92592,149,
92790,-0.05,0.00,92642,92790,148,
92989,0.05,0.00,92840,92989,149,
93189,-0.19,0.00,93040,93188,148,
93387,0.60,0.50,93239,93387,148,
93586,0.26,0.00,93437,93586,149,
93785,0.50,0.50,93636,93785,149,
93983,-0.50,0.00,93835,93983,148,
94182,0.43,0.50,94033,94182,149,
94381,0.64,0.50,94232,94381,149,
94579,0.52,0.50,94431,94579,148,
94778,0.90,1.00,94629,94778,149,
94977,-1.71,-1.00,94827,94977,150,
95175,0.02,0.00,95027,95175,148,
95374,1.50,1.50,95225,95374,149,
95572,0.62,0.50,95423,95572,149,
95771,1.48,1.50,95623,95771,148,
95970,0.29,0.00,95820,95970,150,
96168,-0.60,0.00,96020,96168,148,
96367,-0.50,0.00,96219,96367,148,
96566,-0.48,0.00,96417,96566,149,
96764,-0.71,0.00,96616,96764,148,
96963,0.50,0.50,96815,96963,148,
97162,1.17,1.00,97013,97162,149,
97360,0.81,1.00,97211,97360,149,
97559,-0.55,0.00,97410,97559,149,
97758,1.48,1.50,97609,97758,149,
97956,0.21,0.00,97808,97956,148,
98155,0.24,0.00,98007,98155,148,
98354,-0.62,0.00,98205,98354,149,
98552,-0.69,0.00,98404,98552,148,
98751,-0.05,0.00,98603,98751,148,
98950,1.45,1.50,98801,98950,149,
99148,0.00,0.00,99000,99148,148,
99347,-0.17,0.00,99198,99347,149,
99546,-0.57,0.00,99397,99546,149,
99744,1.00,1.00,99597,99744,147,
99944,0.95,1.00,99794,99944,150,
100143,0.64,0.50,99993,100143,150,
100341,1.79,2.00,100193,100341,148,
100540,1.10,1.00,100391,100540,149,
100739,-0.50,0.00,100589,100739,150,
100937,1.52,1.50,100789,100937,148,
101136,-1.33,-1.00,100986,101136,150,
101335,0.05,0.00,101186,101335,149,
101533,0.83,1.00,101385,101533,148,
101732,0.93,1.00,101582,101732,150,
101931,0.76,1.00,101781,101931,150,
102129,0.21,0.00,101980,102129,149,
102328,0.17,0.00,102179,102328,149,
102526,0.12,0.00,102378,102526,148,
102725,1.21,1.00,102577,102725,148,
102924,1.05,1.00,102775,102924,149,
103122,0.21,0.00,102974,103122,148,
103321,0.05,0.00,103173,103321,148,
103520,0.14,0.00,103371,103520,149,
103718,0.79,1.00,103570,103718,148,
103917,-1.62,-1.00,103769,103917,148,
104116,0.33,0.00,103967,104116,149,
104314,0.45,0.50,104166,104314,148,
104513,0.98,1.00,104366,104513,147,
104712,0.83,1.00,104563,104712,149,
104910,-0.33,0.00,104762,104910,148,
105109,0.17,0.00,104962,105109,147,
105308,0.50,0.50,105160,105308,148,
105506,0.55,0.50,105359,105506,147,
105706,0.76,1.00,105558,105705,147,
105905,-0.69,0.00,105755,105905,150,
106103,-0.05,0.00,105955,106103,148,
106302,0.21,0.00,106153,106302,149,
106501,0.33,0.00,106352,106501,149,
106699,0.02,0.00,106551,106699,148,
106898,0.05,0.00,106749,106898,149,
107097,-0.50,0.00,106948,107097,149,
107295,-0.40,0.00,107147,107295,148,
107494,0.02,0.00,107345,107494,149,
107693,-0.67,0.00,107544,107693,149,
107891,-0.52,0.00,107743,107891,148,
108090,1.07,1.00,107941,108090,149,
108289,0.64,0.50,108139,108289,150,
108487,0.86,1.00,108339,108487,148,
108686,-0.81,0.00,108536,108686,150,
108884,0.36,0.00,108736,108884,148,
109083,-0.26,0.00,108935,109083,148,
109282,0.33,0.00,109133,109282,149,
109480,-0.55,0.00,109332,109480,148,
109679,0.83,1.00,109531,109679,148,
109878,0.24,0.00,109729,109878,149,
110076,-0.74,0.00,109928,110076,148,
110275,0.31,0.00,110127,110275,148,
110474,-0.05,0.00,110325,110474,149,
110672,0.19,0.00,110524,110672,148,
110871,0.60,0.50,110723,110871,148,
111070,-0.05,0.00,110921,111070,149,
111268,-0.40,0.00,111120,111268,148,
111467,0.67,0.50,111319,111467,148,
111666,1.64,1.50,111518,111666,148,
111864,0.38,0.00,111716,111864,148,
112063,0.52,0.50,111916,112063,147,
112262,2.26,2.00,112114,112262,148,
112460,0.90,1.00,112313,112460,147,
112659,-1.40,-1.00,112510,112659,149,
112858,0.24,0.00,112710,112858,148,
113057,0.38,0.00,112909,113057,148,
113256,0.79,1.00,113107,113256,149,
113455,0.38,0.00,113305,113455,150,
113653,0.29,0.00,113505,113653,148,
113852,-0.19,0.00,113703,113852,149,
114051,-0.38,0.00,113902,114051,149,
114249,0.95,1.00,114101,114249,148,
114448,0.50,0.50,114298,114448,150,
114647,0.55,0.50,114498,114647,149,
114845,0.71,1.00,114697,114845,148,
115044,1.31,1.00,114894,115044,150,
115243,0.33,0.00,115093,115243,150,
115441,0.38,0.00,115293,115441,148,
115640,-1.00,-1.00,115491,115640,149,
115838,0.21,0.00,115690,115838,148,
116037,0.76,1.00,115889,116037,148,
116236,0.76,1.00,116087,116236,149,
116434,-0.50,0.00,116286,116434,148,
116633,-0.50,0.00,116485,116633,148,
116832,0.07,0.00,116683,116832,149,
117030,-0.55,0.00,116883,117030,147,
117229,-1.24,-1.00,117082,117229,147,
117428,-0.26,0.00,117279,117428,149,
117626,1.43,1.50,117479,117626,147,
