580442,503.67,503.50,579506,580442,503.67,503.58,0,0,42.50,
581435,503.72,504.00,580499,581435,503.67,503.55,0,0,42.50,
582428,503.74,504.00,581492,582428,503.69,503.72,0,0,42.50,
583421,503.98,504.00,582486,583421,503.71,503.83,0,0,42.50,
584416,503.69,503.50,583479,584416,503.81,503.90,0,0,42.50,
585409,503.69,503.50,584473,585409,503.77,503.74,0,0,42.50,
586402,503.65,503.50,585466,586402,503.74,503.65,0,0,42.50,
587396,503.60,503.50,586460,587396,503.70,503.59,0,0,42.50,
588390,503.74,504.00,587453,588390,503.66,503.55,0,0,42.50,
589383,503.76,504.00,588447,589383,503.69,503.73,0,0,42.50,
590376,503.08,503.00,589441,590376,503.72,503.84,0,0,42.50,
591370,503.81,504.00,590434,591370,503.47,503.51,0,0,42.50,
592364,502.75,503.00,591427,592364,503.60,503.70,0,0,42.50,
593357,503.44,503.50,592421,593357,503.27,503.43,0,0,42.50,
594351,503.69,503.50,593415,594351,503.34,503.46,0,0,42.50,
595344,503.22,503.00,594408,595344,503.48,503.47,0,0,42.50,
596337,503.34,503.00,595401,596337,503.38,503.29,0,0,42.50,
597331,503.55,503.50,596395,597330,503.36,503.18,0,0,42.50,
598325,503.67,503.50,597389,598325,503.44,503.30,0,0,42.50,
599318,503.46,503.50,598382,599318,503.53,503.38,0,0,42.50,
600311,503.51,503.50,599375,600311,503.50,503.43,0,0,42.50,
601306,503.51,503.50,600369,601305,503.50,503.46,0,0,42.50,
602299,503.98,504.00,601363,602299,503.50,503.47,0,0,42.50,
603292,503.32,503.00,602356,603292,503.69,503.68,0,0,42.50,
604286,503.62,503.50,603350,604286,503.54,503.41,0,0,42.50,
605280,503.67,503.50,604344,605280,503.57,503.45,0,0,42.50,
606273,503.69,503.50,605337,606273,503.61,503.47,0,0,42.50,
607267,502.89,503.00,606331,607267,503.64,503.48,0,0,42.50,
608261,503.41,503.50,607325,608261,503.35,503.29,0,0,42.50,
