tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,relativeVal_WU,realValue_WU_AngleAdj,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,timeNorm,realWeight
1676813.0,1677347.0,1677348.0,128346.0,-62758.0,191104.0,191118.91,4470.67676,4470.16211,4470.0,0.01,-0.0,0.99,45.34,-1.73,-2.89,-0.75,-0.01,25.28,305537.0,104
1677508.0,1678041.0,1678042.0,128267.0,-62758.0,191025.0,191099.36,4468.82861,4470.36377,4470.0,0.03,-0.02,1.0,44.03,-0.56,-3.07,-1.67,-0.9,25.19,306232.0,104
1678202.0,1678736.0,1678737.0,128435.0,-62758.0,191193.0,191267.05,4472.75879,4469.7627,4470.0,0.03,0.02,0.99,44.49,-2.15,-4.68,-1.66,0.89,25.19,306926.0,104
1678896.0,1679430.0,1679431.0,128798.0,-62758.0,191556.0,192060.42,4481.25098,4481.25098,4481.0,0.08,-0.01,1.0,44.64,-1.79,-2.75,-4.33,-0.57,25.24,307620.0,104
1679591.0,1680125.0,1680125.0,128597.0,-62758.0,191355.0,191672.86,4476.54883,4481.25098,4481.0,0.06,0.0,1.0,44.69,-0.87,-0.8,-3.44,0.11,25.19,308315.0,104
1680285.0,1680819.0,1680820.0,128456.0,-62758.0,191214.0,191458.72,4473.25,4479.41016,4479.5,0.05,0.01,1.0,45.13,-1.42,-0.98,-3.02,0.29,25.24,309009.0,104
1680979.0,1681513.0,1681514.0,128870.0,-62758.0,191628.0,191844.83,4482.93506,4482.93506,4483.0,0.05,0.01,1.0,45.53,-1.25,-0.79,-2.84,0.48,25.28,309703.0,104
1681674.0,1682208.0,1682208.0,129212.0,-62758.0,191970.0,192160.53,4490.93604,4490.93604,4491.0,0.05,-0.01,1.0,46.35,-0.63,-4.63,-2.66,-0.52,25.19,310398.0,104
1682368.0,1682902.0,1682903.0,129478.0,-62758.0,192236.0,192499.17,4497.15869,4497.15869,4497.0,0.05,0.01,1.01,45.85,-0.98,-5.62,-3.12,0.63,25.14,311092.0,104
1683062.0,1683597.0,1683597.0,129454.0,-62758.0,192212.0,192621.59,4496.59717,4497.15869,4497.0,0.07,-0.01,1.0,45.82,0.28,-2.65,-3.9,-0.39,25.19,311786.0,104
1683757.0,1684291.0,1684292.0,129245.0,-62758.0,192003.0,192238.63,4491.70801,4496.93896,4497.0,0.05,-0.01,1.0,43.98,-1.22,-0.87,-2.96,-0.44,25.14,312481.0,104
1684451.0,1684986.0,1684986.0,128954.0,-62758.0,191712.0,192033.69,4484.90039,4484.90039,4485.0,0.06,0.01,1.0,45.07,-0.85,-0.1,-3.46,0.67,25.28,313175.0,104
1685146.0,1685680.0,1685681.0,129212.0,-62758.0,191970.0,192090.22,4490.93604,4490.93604,4491.0,0.04,-0.02,1.0,44.84,-0.74,-1.54,-2.11,-1.32,25.33,313870.0,104
1685840.0,1686374.0,1686375.0,129123.0,-62758.0,191881.0,192234.81,4488.854,4490.93604,4491.0,0.06,0.01,1.0,43.4,-0.71,-0.52,-3.63,0.36,25.24,314564.0,104
1686535.0,1687069.0,1687070.0,129290.0,-62758.0,192048.0,192366.78,4492.76074,4490.12109,4490.0,0.06,-0.01,1.0,43.92,-1.44,-1.92,-3.44,-0.85,25.24,315259.0,104
1687229.0,1687763.0,1687764.0,129378.0,-62758.0,192136.0,192448.52,4494.81934,4491.15479,4491.0,0.06,0.0,1.0,44.48,-1.02,-0.24,-3.41,0.24,25.24,315953.0,104
1687924.0,1688458.0,1688458.0,129589.0,-62758.0,192347.0,192485.25,4499.75537,4492.58936,4492.5,0.04,-0.0,1.01,42.98,-3.65,-1.39,-2.27,-0.04,25.19,316648.0,104
1688618.0,1689152.0,1689153.0,129827.0,-62758.0,192585.0,192997.58,4505.32324,4505.32324,4505.0,0.07,0.01,1.0,44.06,-1.22,-3.79,-3.91,0.45,25.24,317342.0,104
1689312.0,1689846.0,1689847.0,129343.0,-62758.0,192101.0,192394.42,4494.00049,4494.00049,4494.0,0.06,0.0,1.01,47.23,0.8,-2.76,-3.3,0.19,25.14,318036.0,104
1690007.0,1690541.0,1690541.0,127768.0,-62758.0,190526.0,190846.34,4457.15479,4457.15479,4457.0,0.06,-0.04,1.01,45.83,2.61,-1.26,-3.46,-2.28,25.33,318731.0,104
1690701.0,1691235.0,1691236.0,125740.0,-62758.0,188498.0,189279.06,4409.71191,4409.71191,4410.0,0.1,-0.04,1.01,41.85,9.06,1.08,-5.43,-2.01,25.24,319425.0,104
1691395.0,1691929.0,1691930.0,120477.0,-62758.0,183235.0,183575.03,4286.58984,4286.58984,4286.5,0.06,-0.09,1.01,52.31,-0.22,7.37,-3.64,-4.97,25.19,320119.0,104
1692090.0,1692624.0,1692624.0,119192.0,-62758.0,181950.0,181967.72,4256.52832,4256.52832,4256.5,0.01,0.06,0.99,42.51,-2.37,-2.0,-0.83,3.58,25.28,320814.0,104
1692784.0,1693318.0,1693319.0,108015.0,-62758.0,170773.0,170902.13,3995.05444,3995.05444,3995.0,0.04,0.06,0.91,47.73,-16.86,-21.94,-2.32,3.72,25.24,321508.0,104
1693479.0,1694013.0,1694013.0,80087.0,-62758.0,142845.0,182275.05,3341.70825,3341.70825,3342.0,0.63,-0.16,0.75,51.59,1.25,-112.55,-39.31,-12.18,25.19,322203.0,104
1694173.0,1694707.0,1694708.0,-53813.0,-62758.0,8945.0,8945.0,209.25885,209.25885,209.0,0.0,0.03,1.07,78.01,32.9,-58.28,-0.01,1.6,25.19,322897.0,104
1694867.0,1695401.0,1695402.0,-61331.0,-62758.0,1427.0,1428.95,33.38316,33.38316,33.0,-0.05,0.07,0.96,44.01,0.28,-8.92,3.12,4.06,25.28,323591.0,104
1695560.0,1696096.0,1696096.0,-59530.0,-62758.0,3228.0,3228.13,75.51566,75.51566,75.5,0.01,0.09,0.97,43.87,-0.85,4.45,-0.53,5.59,25.28,324284.0,104
1696255.0,1696790.0,1696791.0,-60307.0,-62758.0,2451.0,2452.95,57.33856,57.33856,57.0,0.04,0.01,1.0,43.44,-3.75,-1.24,-2.38,0.62,25.24,324979.0,104
1696949.0,1697484.0,1697485.0,-62559.0,-62758.0,199.0,199.03,4.6554,4.6554,0.0,0.02,-0.01,1.01,46.37,-0.49,1.8,-0.98,-0.72,25.24,325673.0,104
1697643.0,1698179.0,1698179.0,-62689.0,-62758.0,69.0,69.03,1.61418,4.6554,0.0,0.03,0.0,1.0,49.32,-0.49,-3.55,-1.71,0.01,25.33,326367.0,104
1698337.0,1698873.0,1698874.0,-62700.0,-62758.0,58.0,58.01,1.35685,3.46476,0.0,0.02,0.01,1.01,48.43,-0.29,-3.96,-1.28,0.72,25.28,327061.0,104
1699032.0,1699567.0,1699568.0,-62670.0,-62758.0,88.0,88.02,2.05867,2.63951,0.0,0.02,0.01,0.99,47.98,-0.16,-4.32,-1.37,0.47,25.19,327756.0,104
1699726.0,1700262.0,1700263.0,-62648.0,-62758.0,110.0,110.01,2.57333,2.41211,0.0,0.01,0.02,0.99,44.8,-0.2,-0.36,-0.83,1.36,25.19,328450.0,104
1700421.0,1700956.0,1700957.0,-62681.0,-62758.0,77.0,77.03,1.80133,2.47523,0.0,0.03,0.02,1.0,43.73,-0.53,0.23,-1.69,1.36,25.24,329145.0,104
1701115.0,1701651.0,1701651.0,-62643.0,-62758.0,115.0,115.03,2.6903,2.2114,0.0,0.02,0.01,1.0,42.33,-0.56,1.72,-1.26,0.7,25.24,329839.0,104
1701809.0,1702345.0,1702346.0,-62667.0,-62758.0,91.0,91.02,2.12885,2.39889,0.0,0.02,0.01,1.0,43.02,-1.11,-1.67,-1.35,0.59,25.24,330533.0,104
1702504.0,1703039.0,1703040.0,-62671.0,-62758.0,87.0,87.02,2.03527,2.29317,0.0,0.02,-0.01,0.98,44.76,-0.75,-2.02,-1.39,-0.4,25.28,331228.0,104
1703198.0,1703734.0,1703735.0,-62663.0,-62758.0,95.0,95.02,2.22242,2.1922,0.0,0.02,0.0,1.0,45.27,-0.71,-3.5,-1.36,0.11,25.24,331922.0,104
1703892.0,1704428.0,1704429.0,-62655.0,-62758.0,103.0,103.02,2.40958,2.20403,0.0,0.02,-0.01,1.0,48.57,0.08,-0.09,-1.07,-0.32,25.24,332616.0,104
1704587.0,1705123.0,1705123.0,-62645.0,-62758.0,113.0,113.03,2.64352,2.2845,0.0,0.02,0.0,1.0,48.85,0.66,0.24,-1.39,0.21,25.24,333311.0,104
1705281.0,1705817.0,1705818.0,-62654.0,-62758.0,104.0,104.03,2.43297,2.42506,0.0,0.02,0.01,1.0,47.47,0.18,0.53,-1.39,0.8,25.24,334005.0,104
1705976.0,1706511.0,1706512.0,-62677.0,-62758.0,81.0,81.04,1.89491,2.42816,0.0,0.03,0.01,1.0,45.67,-0.43,-2.1,-1.9,0.84,25.28,334700.0,104
1706670.0,1707206.0,1707207.0,-62615.0,-62758.0,143.0,143.04,3.34533,2.21939,0.0,0.02,0.01,1.0,43.38,-0.63,-2.92,-1.35,0.78,25.24,335394.0,104
1707364.0,1707900.0,1707901.0,-62657.0,-62758.0,101.0,101.02,2.36279,2.6602,0.0,0.02,0.01,0.99,43.6,-0.82,-3.75,-1.2,0.78,25.28,336088.0,104
1708059.0,1708594.0,1708595.0,-62641.0,-62758.0,117.0,117.03,2.73709,2.54376,0.0,0.02,0.0,0.97,41.5,2.39,-1.22,-1.38,0.17,25.33,336783.0,104
1708753.0,1709289.0,1709290.0,-62640.0,-62758.0,118.0,118.06,2.76049,2.61945,0.0,0.03,0.01,1.01,41.93,-0.47,-3.78,-1.85,0.46,25.19,337477.0,104
1709448.0,1709983.0,1709984.0,-62642.0,-62758.0,116.0,116.03,2.7137,2.67467,0.0,0.03,0.0,1.05,42.74,-0.69,-2.32,-1.38,0.2,25.24,338172.0,104
1710142.0,1710678.0,1710678.0,-62658.0,-62758.0,100.0,100.03,2.33939,2.68995,0.0,0.03,-0.01,1.01,45.01,-0.51,-2.48,-1.58,-0.35,25.19,338866.0,104
1710837.0,1711372.0,1711373.0,-62644.0,-62758.0,114.0,114.02,2.66691,2.55271,0.0,0.02,-0.01,1.0,45.66,-0.31,-0.02,-1.18,-0.39,25.14,339561.0,104
1711531.0,1712067.0,1712067.0,-62644.0,-62758.0,114.0,114.04,2.66691,2.59742,0.0,0.03,0.0,1.01,47.43,0.21,0.45,-1.67,0.21,25.28,340255.0,104
1712225.0,1712761.0,1712762.0,-62658.0,-62758.0,100.0,100.03,2.33939,2.62462,0.0,0.03,-0.0,1.0,46.6,-0.17,-0.27,-1.44,-0.07,25.14,340949.0,104
1712920.0,1713455.0,1713456.0,-62675.0,-62758.0,83.0,83.05,1.9417,2.51296,0.0,0.04,0.01,1.0,46.78,-0.41,-1.91,-2.02,0.71,25.28,341644.0,104
1713614.0,1714150.0,1714150.0,-62672.0,-62758.0,86.0,86.03,2.01188,2.28931,0.0,0.03,0.01,0.99,45.38,-0.75,-3.58,-1.45,0.63,25.19,342338.0,104
1714308.0,1714844.0,1714845.0,-62682.0,-62758.0,76.0,76.03,1.77794,2.1807,0.0,0.03,0.02,1.0,45.27,-0.58,-2.9,-1.66,0.91,25.28,343032.0,104
1715003.0,1715539.0,1715539.0,-62648.0,-62758.0,110.0,110.02,2.57333,2.02302,0.0,0.02,0.01,1.0,43.31,-0.63,-2.2,-1.13,0.59,25.24,343727.0,104
1715697.0,1716233.0,1716234.0,-62653.0,-62758.0,105.0,105.05,2.45636,2.23847,0.0,0.03,0.0,1.0,43.54,-0.56,-0.17,-1.82,0.15,25.19,344421.0,104
1716392.0,1716927.0,1716928.0,-62639.0,-62758.0,119.0,119.04,2.78388,2.32377,0.0,0.03,0.01,1.0,42.99,-0.66,-0.32,-1.58,0.48,25.24,345116.0,104
1717086.0,1717622.0,1717622.0,-62666.0,-62758.0,92.0,92.05,2.15224,2.5039,0.0,0.03,0.01,1.0,44.19,-0.46,-0.4,-1.94,0.49,25.28,345810.0,104
1717780.0,1718316.0,1718317.0,-62663.0,-62758.0,95.0,95.03,2.22242,2.36623,0.0,0.03,0.01,1.0,43.65,-0.78,-2.6,-1.59,0.33,25.19,346504.0,104
1718474.0,1719010.0,1719011.0,-62670.0,-62758.0,88.0,88.03,2.05867,2.30993,0.0,0.03,-0.0,1.0,45.0,-0.69,-2.39,-1.67,-0.15,25.24,347198.0,104
1719169.0,1719705.0,1719705.0,-62646.0,-62758.0,112.0,112.03,2.62012,2.21156,0.0,0.02,-0.0,1.01,44.62,-0.82,-2.78,-1.29,-0.08,25.24,347893.0,104
1719864.0,1720399.0,1720400.0,-62677.0,-62758.0,81.0,81.03,1.89491,2.37151,0.0,0.03,0.0,0.99,45.92,-0.09,-0.88,-1.53,0.21,25.24,348588.0,104
1720558.0,1721094.0,1721094.0,-62658.0,-62758.0,100.0,100.02,2.33939,2.18492,0.0,0.02,0.01,1.0,44.98,-0.23,-0.95,-1.3,0.77,25.24,349282.0,104
1721252.0,1721788.0,1721789.0,-62645.0,-62758.0,113.0,113.03,2.64352,2.2454,0.0,0.03,0.0,1.0,45.73,-0.24,-0.1,-1.48,0.18,25.19,349976.0,104
1721947.0,1722483.0,1722483.0,-62658.0,-62758.0,100.0,100.05,2.33939,2.40126,0.0,0.03,0.0,1.0,44.59,-0.33,-1.95,-1.86,0.22,25.14,350671.0,104
1722641.0,1723177.0,1723178.0,-62659.0,-62758.0,99.0,99.03,2.316,2.37704,0.0,0.03,0.01,1.0,45.06,-0.62,-1.74,-1.58,0.32,25.19,351365.0,104
1723336.0,1723872.0,1723872.0,-62652.0,-62758.0,106.0,106.04,2.47976,2.35314,0.0,0.03,0.01,1.0,43.8,-0.54,-3.09,-1.54,0.32,25.19,352060.0,104
1724030.0,1724566.0,1724567.0,-62660.0,-62758.0,98.0,98.03,2.29261,2.40271,0.0,0.02,-0.0,1.0,44.87,-0.46,-1.59,-1.37,-0.03,25.19,352754.0,104
1724725.0,1725261.0,1725261.0,-62662.0,-62758.0,96.0,96.03,2.24582,2.35961,0.0,0.02,0.01,1.0,43.7,-0.37,-1.92,-1.41,0.35,25.19,353449.0,104
1725419.0,1725955.0,1725956.0,-62637.0,-62758.0,121.0,121.04,2.83067,2.31506,0.0,0.03,0.01,1.0,44.69,-0.53,-0.05,-1.59,0.7,25.19,354143.0,104
1726114.0,1726650.0,1726650.0,-62648.0,-62758.0,110.0,110.04,2.57333,2.51692,0.0,0.03,0.0,1.0,43.95,-0.56,-1.18,-1.6,0.03,25.14,354838.0,104
1726808.0,1727344.0,1727345.0,-62638.0,-62758.0,120.0,120.04,2.80727,2.53901,0.0,0.03,0.01,1.0,44.78,-0.39,-0.73,-1.49,0.53,25.19,355532.0,104
1727503.0,1728038.0,1728039.0,-62626.0,-62758.0,132.0,132.04,3.088,2.64403,0.0,0.03,0.01,1.01,44.15,-0.67,-2.83,-1.47,0.75,25.28,356227.0,104
1728197.0,1728733.0,1728734.0,-62646.0,-62758.0,112.0,112.04,2.62012,2.81785,0.0,0.03,0.01,1.01,45.11,-0.64,-1.86,-1.5,0.38,25.24,356921.0,104
1728892.0,1729427.0,1729428.0,-62646.0,-62758.0,112.0,112.03,2.62012,2.74044,0.0,0.03,0.01,1.0,44.57,-0.78,-2.7,-1.46,0.66,25.19,357616.0,104
1729586.0,1730122.0,1730123.0,-62661.0,-62758.0,97.0,97.02,2.26921,2.69333,0.0,0.02,0.0,1.0,45.46,-0.21,-0.79,-1.31,0.27,25.28,358310.0,104
1730280.0,1730816.0,1730817.0,-62663.0,-62758.0,95.0,95.02,2.22242,2.52729,0.0,0.02,0.01,1.0,44.49,-0.58,-1.34,-1.12,0.64,25.14,359004.0,104
1730975.0,1731511.0,1731512.0,-62683.0,-62758.0,75.0,75.03,1.75455,2.40794,0.0,0.03,0.0,1.01,44.31,0.02,-1.19,-1.66,0.28,25.24,359699.0,104
1731669.0,1732205.0,1732206.0,-62657.0,-62758.0,101.0,101.03,2.36279,2.15213,0.0,0.02,0.01,1.0,44.43,-0.5,-1.88,-1.43,0.34,25.24,360393.0,104
1732364.0,1732900.0,1732901.0,-62645.0,-62758.0,113.0,113.04,2.64352,2.2346,0.0,0.03,0.0,1.0,45.15,-0.66,-1.25,-1.58,0.07,25.19,361088.0,104
1733059.0,1733594.0,1733595.0,-62657.0,-62758.0,101.0,101.03,2.36279,2.39469,0.0,0.03,0.01,1.0,44.43,-0.64,-2.96,-1.45,0.47,25.24,361783.0,104
1733753.0,1734289.0,1734289.0,-62631.0,-62758.0,127.0,127.04,2.97103,2.3822,0.0,0.03,0.01,1.0,44.9,-0.7,-1.48,-1.49,0.52,25.19,362477.0,104
1734447.0,1734983.0,1734984.0,-62640.0,-62758.0,118.0,118.04,2.76049,2.61273,0.0,0.03,0.01,1.0,44.39,-0.53,-2.14,-1.5,0.55,25.14,363171.0,104
1735142.0,1735678.0,1735678.0,-62610.0,-62758.0,148.0,148.04,3.4623,2.67058,0.0,0.03,0.0,1.0,44.63,-0.51,-0.22,-1.45,0.07,25.19,363866.0,104
1735836.0,1736372.0,1736373.0,-62657.0,-62758.0,101.0,101.02,2.36279,2.98054,0.0,0.02,-0.0,1.01,44.42,-0.65,-1.49,-1.2,-0.11,25.19,364560.0,104
1736531.0,1737067.0,1737067.0,-62627.0,-62758.0,131.0,131.03,3.06461,2.73869,0.0,0.02,0.0,1.0,44.69,-0.46,-0.44,-1.31,0.18,25.24,365255.0,104
1737225.0,1737761.0,1737762.0,-62654.0,-62758.0,104.0,104.03,2.43297,2.86629,0.0,0.02,0.01,1.0,44.25,-0.78,-2.63,-1.36,0.43,25.33,365949.0,104
1737920.0,1738455.0,1738456.0,-62626.0,-62758.0,132.0,132.05,3.088,2.69664,0.0,0.03,0.0,1.01,44.72,-0.85,-1.54,-1.61,0.13,25.19,366644.0,104
1738614.0,1739150.0,1739151.0,-62644.0,-62758.0,114.0,114.03,2.66691,2.84986,0.0,0.03,0.01,1.01,44.6,-0.85,-2.83,-1.46,0.4,25.19,367338.0,104
1739308.0,1739844.0,1739845.0,-62636.0,-62758.0,122.0,122.02,2.85406,2.77823,0.0,0.02,-0.0,1.0,45.07,-0.5,-1.05,-1.09,-0.22,25.28,368032.0,104
1740003.0,1740539.0,1740539.0,-62649.0,-62758.0,109.0,109.03,2.54994,2.80792,0.0,0.02,-0.0,1.0,44.46,-0.34,-1.81,-1.4,-0.18,25.24,368727.0,104
1740697.0,1741233.0,1741234.0,-62655.0,-62758.0,103.0,103.05,2.40958,2.70692,0.0,0.03,0.0,1.0,44.95,-0.21,-0.38,-1.8,0.15,25.14,369421.0,104
1741392.0,1741928.0,1741928.0,-62651.0,-62758.0,107.0,107.03,2.50315,2.59051,0.0,0.02,0.0,1.01,44.54,-0.56,-1.82,-1.35,0.19,25.14,370116.0,104
1742086.0,1742622.0,1742623.0,-62636.0,-62758.0,122.0,122.05,2.85406,2.55631,0.0,0.03,0.0,1.0,44.78,-0.4,-1.25,-1.72,0.24,25.19,370810.0,104
1742781.0,1743317.0,1743317.0,-62652.0,-62758.0,106.0,106.04,2.47976,2.67288,0.0,0.03,-0.0,1.0,44.53,-0.62,-2.76,-1.54,-0.15,25.28,371505.0,104
1743475.0,1744011.0,1744012.0,-62632.0,-62758.0,126.0,126.03,2.94764,2.59727,0.0,0.02,0.01,1.0,44.82,-0.44,-1.5,-1.39,0.35,25.19,372199.0,104
1744170.0,1744705.0,1744706.0,-62658.0,-62758.0,100.0,100.03,2.33939,2.73444,0.0,0.03,0.01,1.0,44.97,-0.44,-1.87,-1.49,0.57,25.24,372894.0,104
1744864.0,1745400.0,1745401.0,-62637.0,-62758.0,121.0,121.03,2.83067,2.57978,0.0,0.03,-0.0,1.01,44.68,-0.54,-0.56,-1.43,-0.18,25.28,373588.0,104
1745559.0,1746094.0,1746095.0,-62635.0,-62758.0,123.0,123.03,2.87746,2.678,0.0,0.02,0.0,1.0,44.48,-0.47,-1.84,-1.31,0.21,25.19,374283.0,104
1746253.0,1746789.0,1746789.0,-62648.0,-62758.0,110.0,110.03,2.57333,2.75609,0.0,0.02,0.01,1.0,44.73,-0.3,-0.77,-1.42,0.53,25.24,374977.0,104
1746947.0,1747483.0,1747484.0,-62661.0,-62758.0,97.0,97.03,2.26921,2.68454,0.0,0.03,0.0,1.0,44.92,-0.71,-2.36,-1.45,0.1,25.33,375671.0,104
1747642.0,1748177.0,1748178.0,-62637.0,-62758.0,121.0,121.04,2.83067,2.52194,0.0,0.03,-0.0,1.0,44.78,-0.39,-1.38,-1.51,-0.1,25.28,376366.0,104
1748336.0,1748872.0,1748873.0,-62637.0,-62758.0,121.0,121.03,2.83067,2.64281,0.0,0.02,0.0,1.0,44.47,-0.77,-2.28,-1.37,0.2,25.19,377060.0,104
1749031.0,1749566.0,1749567.0,-62610.0,-62758.0,148.0,148.04,3.4623,2.71635,0.0,0.02,0.01,1.0,44.69,-0.46,-1.11,-1.34,0.81,25.33,377755.0,104
1749725.0,1750261.0,1750262.0,-62633.0,-62758.0,125.0,125.06,2.92424,3.00839,0.0,0.03,0.01,1.01,44.79,-0.6,-1.84,-1.79,0.58,25.28,378449.0,104
1750419.0,1750955.0,1750956.0,-62610.0,-62758.0,148.0,148.05,3.4623,2.97545,0.0,0.03,0.01,0.99,44.69,-0.51,-0.69,-1.49,0.32,25.24,379143.0,104
1751114.0,1751650.0,1751651.0,-62640.0,-62758.0,118.0,118.02,2.76049,3.16605,0.0,0.02,0.01,1.0,44.79,-0.57,-1.92,-1.19,0.78,25.33,379838.0,104
1751808.0,1752344.0,1752345.0,-62617.0,-62758.0,141.0,141.05,3.29855,3.00727,0.0,0.03,0.01,1.0,44.57,-0.37,-1.08,-1.61,0.59,25.28,380532.0,104
1752503.0,1753039.0,1753039.0,-62631.0,-62758.0,127.0,127.03,2.97103,3.12131,0.0,0.02,0.0,1.0,44.63,-0.53,-2.44,-1.3,0.03,25.28,381227.0,104
1753197.0,1753733.0,1753734.0,-62624.0,-62758.0,134.0,134.03,3.13479,3.06247,0.0,0.02,0.01,1.0,44.54,-0.63,-1.33,-1.19,0.53,25.24,381921.0,104
1753892.0,1754428.0,1754428.0,-62631.0,-62758.0,127.0,127.05,2.97103,3.09079,0.0,0.03,0.02,1.0,44.44,-0.72,-2.24,-1.71,0.88,25.28,382616.0,104
1754586.0,1755122.0,1755123.0,-62637.0,-62758.0,121.0,121.03,2.83067,3.0439,0.0,0.02,0.01,1.0,44.6,-0.54,-0.88,-1.36,0.62,25.19,383310.0,104
1755281.0,1755817.0,1755817.0,-62627.0,-62758.0,131.0,131.04,3.06461,2.96042,0.0,0.02,0.0,1.0,44.69,-0.63,-1.7,-1.43,0.17,25.28,384005.0,104
1755975.0,1756511.0,1756512.0,-62615.0,-62758.0,143.0,143.06,3.34533,3.00121,0.0,0.03,0.01,1.0,44.66,-0.17,-0.85,-1.76,0.36,25.19,384699.0,104
1756670.0,1757205.0,1757206.0,-62639.0,-62758.0,119.0,119.03,2.78388,3.13593,0.0,0.03,0.0,1.0,44.58,-0.41,-1.96,-1.45,0.28,25.19,385394.0,104
1757364.0,1757900.0,1757901.0,-62629.0,-62758.0,129.0,129.04,3.01782,2.99811,0.0,0.03,0.0,1.01,44.51,-0.4,-1.33,-1.57,0.19,25.28,386088.0,104
1758059.0,1758594.0,1758595.0,-62621.0,-62758.0,137.0,137.03,3.20497,3.00582,0.0,0.02,0.01,0.99,44.78,-0.3,-2.17,-1.2,0.51,25.28,386783.0,104
1758753.0,1759289.0,1759290.0,-62633.0,-62758.0,125.0,125.03,2.92424,3.08379,0.0,0.02,0.01,1.0,44.7,-0.72,-1.34,-1.23,0.31,25.33,387477.0,104
1759447.0,1759983.0,1759984.0,-62638.0,-62758.0,120.0,120.03,2.80727,3.02133,0.0,0.02,0.0,1.0,44.75,-0.5,-1.91,-1.28,0.25,25.28,388171.0,104
1760142.0,1760678.0,1760679.0,-62612.0,-62758.0,146.0,146.03,3.41552,2.93753,0.0,0.02,0.0,1.0,44.8,-0.14,-0.97,-1.31,0.11,25.19,388866.0,104
1760836.0,1761372.0,1761373.0,-62625.0,-62758.0,133.0,133.05,3.11139,3.12466,0.0,0.03,0.0,1.0,44.73,-0.57,-1.8,-1.58,0.14,25.24,389560.0,104
1761531.0,1762067.0,1762068.0,-62608.0,-62758.0,150.0,150.04,3.50909,3.11947,0.0,0.02,0.0,1.01,44.66,-0.59,-1.08,-1.32,0.22,25.14,390255.0,104
1762225.0,1762761.0,1762762.0,-62637.0,-62758.0,121.0,121.01,2.83067,3.272,0.0,0.02,0.01,1.0,44.72,-0.74,-2.06,-0.9,0.74,25.24,390949.0,104
1762920.0,1763456.0,1763456.0,-62627.0,-62758.0,131.0,131.04,3.06461,3.09922,0.0,0.03,0.01,1.0,44.6,-0.5,-1.43,-1.47,0.43,25.28,391644.0,104
1763614.0,1764150.0,1764151.0,-62627.0,-62758.0,131.0,131.03,3.06461,3.08567,0.0,0.02,0.0,1.0,44.59,-0.57,-2.08,-1.21,0.21,25.24,392338.0,104
1764309.0,1764845.0,1764845.0,-62658.0,-62758.0,100.0,100.02,2.33939,3.07742,0.0,0.02,0.01,1.0,44.78,-0.69,-1.09,-1.24,0.57,25.24,393033.0,104
1765003.0,1765539.0,1765540.0,-62657.0,-62758.0,101.0,101.02,2.36279,2.78849,0.0,0.02,0.01,1.0,44.57,-0.63,-1.65,-1.06,0.55,25.19,393727.0,104
1765698.0,1766234.0,1766234.0,-62629.0,-62758.0,129.0,129.03,3.01782,2.62182,0.0,0.02,0.01,1.0,44.73,-0.56,-1.02,-1.26,0.6,25.19,394422.0,104
1766392.0,1766928.0,1766929.0,-62644.0,-62758.0,114.0,114.04,2.66691,2.77686,0.0,0.03,0.01,1.01,44.66,-0.37,-1.76,-1.64,0.43,25.14,395116.0,104
1767087.0,1767622.0,1767623.0,-62615.0,-62758.0,143.0,143.04,3.34533,2.73381,0.0,0.03,0.0,1.0,44.53,-0.49,-1.44,-1.5,0.28,25.14,395811.0,104
1767781.0,1768317.0,1768318.0,-62604.0,-62758.0,154.0,154.04,3.60267,2.97322,0.0,0.02,0.0,1.0,44.64,-0.59,-1.92,-1.33,0.2,25.19,396505.0,104
1768475.0,1769011.0,1769012.0,-62621.0,-62758.0,137.0,137.03,3.20497,3.21965,0.0,0.02,-0.0,1.0,44.75,-0.53,-1.44,-1.31,-0.07,25.24,397199.0,104
1769170.0,1769706.0,1769706.0,-62614.0,-62758.0,144.0,144.03,3.36873,3.2139,0.0,0.02,0.0,1.0,44.76,-0.49,-1.79,-1.28,0.03,25.24,397894.0,104
1769864.0,1770400.0,1770401.0,-62645.0,-62758.0,113.0,113.03,2.64352,3.27452,0.0,0.02,0.0,1.0,44.79,-0.7,-1.13,-1.37,0.28,25.14,398588.0,104
1770559.0,1771094.0,1771095.0,-62625.0,-62758.0,133.0,133.04,3.11139,3.02748,0.0,0.03,0.01,1.0,44.66,-0.61,-1.63,-1.49,0.85,25.24,399283.0,104
1771253.0,1771789.0,1771789.0,-62637.0,-62758.0,121.0,121.03,2.83067,3.06033,0.0,0.02,0.02,1.0,44.66,-0.66,-1.08,-1.25,0.91,25.33,399977.0,104
1771947.0,1772483.0,1772484.0,-62594.0,-62758.0,164.0,164.04,3.83661,2.97042,0.0,0.02,0.0,1.0,44.68,-0.44,-1.88,-1.24,0.27,25.14,400671.0,104
1772642.0,1773177.0,1773178.0,-62620.0,-62758.0,138.0,138.03,3.22836,3.30953,0.0,0.02,0.01,1.0,44.56,-0.51,-1.56,-1.32,0.43,25.33,401366.0,104
1773336.0,1773872.0,1773872.0,-62628.0,-62758.0,130.0,130.04,3.04121,3.27775,0.0,0.03,0.0,1.0,44.88,-0.56,-1.82,-1.52,0.14,25.19,402060.0,104
