tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,calibrationFactor,relativeVal_WU,realValue_WU_AngleAdj,realValue_WU_MovAvg,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_GOOGLE_HTTPREQ,B_SERIALPORT,B_SERIALTELNET,B_ANGLE_ADJUSTMENT,B_DEBUG_MODE,BF_GOOGLE_HTTPREQ,BF_SERIALPORT,BF_SERIALTELNET,BF_MPU,BF_WIFI,realWeight,timeNorm,timeMeasure,timeAlgo,timeSim
1285525,1286008,1286009,-67883,-67795,42.7461,-88,-89.73083,-88.40779,-2.099158,-2.260123,0,0.211914,0.10083,1.014893,-11.57252,6.167939,-1.541985,-11.73796,5.673732,30.03588,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,347211,483,1,346124.14536340855
1287406,1287906,1287907,-67897,-67795,42.7461,-102,-103.8531,-92.46484,-2.429535,-2.197105,0,0.204346,0.099121,1.018799,-11.55725,6.305344,-1.458015,-11.28966,5.556925,30.03588,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,349092,500,1,348209.2305764411
1289277,1289803,1289804,-67878,-67795,42.7461,-83,-84.61024,-90.70426,-1.979368,-2.288101,0,0.208984,0.100098,1.007813,-11.59542,6.29771,-1.29771,-11.65926,5.672099,30.13,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,350963,526,1,350294.3157894737
1291385,1291890,1291891,-67847,-67795,42.7461,-52,-53.04531,-87.20631,-1.240939,-2.167232,0,0.213867,0.09668,1.013428,-11.50382,6.389313,-1.389313,-11.86412,5.449439,30.03588,2673.7,2.15463,2.355689,7.272126,0.996182,False,True,True,True,True,False,False,False,False,False,104,353071,505,1,352379.40100250626
1293290,1293787,1293788,-67872,-67795,42.7461,-77,-78.47813,-88.95514,-1.835913,-1.804588,0,0.209473,0.095215,1.016113,-11.58015,6.145038,-1.358779,-11.59894,5.353254,30.08294,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,354976,497,1,354464.48621553887
1295157,1295684,1295685,-67876,-67795,42.7461,-81,-82.58303,-86.05304,-1.931943,-1.816852,0,0.209229,0.096191,1.005615,-11.64886,6.099236,-1.580153,-11.70133,5.46395,30.27118,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,356843,527,1,356549.5714285715
1297190,1297676,1297677,-67881,-67795,42.7461,-86,-87.6486,-82.84998,-2.050447,-1.86191,0,0.209717,0.097412,1.017822,-11.48855,6.19084,-1.427481,-11.591,5.466909,30.13,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,358876,486,1,358634.65664160403
1299364,1299859,1299860,-67875,-67795,42.7461,-80,-81.43923,-81.66546,-1.905185,-1.935722,0,0.203857,0.098633,1.021484,-11.55725,6.091603,-1.267176,-11.23529,5.515273,30.13,2674.5,2.155275,2.356394,7.274302,0.99648,False,True,True,True,True,False,False,False,False,False,104,361050,495,1,360719.74185463664
1301506,1302041,1302042,-67865,-67795,42.7461,-70,-71.37581,-77.02583,-1.669762,-1.923767,0,0.209229,0.099121,1.002441,-11.67176,6.122138,-1.358779,-11.73381,5.647019,30.08294,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,363192,535,1,362804.8270676692
1303692,1304223,1304224,-67880,-67795,42.7461,-85,-86.63039,-77.31443,-2.026627,-1.824324,0,0.207764,0.098877,1.007813,-11.35878,6.129771,-1.725191,-11.59434,5.60337,30.03588,2676.1,2.156564,2.357804,7.278654,0.997076,False,True,True,True,True,False,False,False,False,False,104,365378,531,1,364889.9122807018
1305675,1306216,1306217,-67887,-67795,42.7461,-92,-93.66441,-83.11715,-2.19118,-1.903525,0,0.203369,0.098633,1.016113,-11.64886,5.984733,-1.450382,-11.26626,5.544245,30.13,2673.5,2.154469,2.355513,7.271582,0.996107,False,True,True,True,True,False,False,False,False,False,104,367361,541,1,366974.99749373435
1307578,1308113,1308114,-67870,-67795,42.7461,-75,-76.426,-82.82399,-1.787906,-2.016142,0,0.207275,0.095459,1.010254,-11.48855,6.007634,-1.396947,-11.5445,5.397844,30.17706,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,369264,535,1,369060.08270676696
1309769,1310295,1310296,-67899,-67795,42.7461,-104,-106.0528,-86.17681,-2.480994,-1.926788,0,0.213135,0.097412,1.019287,-11.29771,6.045802,-1.442748,-11.75838,5.4591,30.13,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,371455,526,1,371145.1679197995
1311771,1312288,1312288,-67885,-67795,42.7461,-90,-91.79356,-86.76894,-2.147414,-2.143759,0,0.211914,0.093994,1.008789,-11.53435,6.129771,-1.496183,-11.81375,5.323165,30.17706,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,373457,517,0,373230.2531328321
1313881,1314375,1314376,-67893,-67795,42.7461,-98,-99.98753,-89.41871,-2.339103,-2.14519,0,0.213379,0.096191,1.006592,-11.58015,6.183206,-1.442748,-11.91573,5.458681,30.22412,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,375567,494,1,375315.3383458647
1316054,1316557,1316558,-67867,-67795,42.7461,-72,-73.38963,-89.70641,-1.716873,-2.221107,0,0.20752,0.099121,1.003418,-11.64886,6.465649,-1.374046,-11.62968,5.641559,30.13,2674.8,2.155516,2.356658,7.275117,0.996591,False,True,True,True,True,False,False,False,False,False,104,377740,503,1,377400.4235588973
1318114,1318644,1318646,-67861,-67795,42.7461,-66,-67.27864,-86.94187,-1.573913,-2.023699,0,0.208496,0.098145,1.006348,-11.59542,6.160306,-1.40458,-11.65121,5.57017,30.17706,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,379800,530,2,379485.50877192983
1320237,1320731,1320732,-67912,-67795,42.7461,-117,-119.3343,-90.60899,-2.7917,-1.847608,0,0.210693,0.100586,1.001709,-11.71756,6.10687,-1.709924,-11.82032,5.734083,30.08294,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,381923,494,1,381570.59398496244
1322388,1322913,1322914,-67910,-67795,42.7461,-115,-117.2238,-96.43724,-2.742326,-2.21722,0,0.210449,0.095459,1.01709,-11.50382,6.160306,-1.625954,-11.6405,5.361777,30.22412,2674.8,2.155516,2.356658,7.275117,0.996591,False,True,True,True,True,False,False,False,False,False,104,384074,525,1,383655.679197995
1324562,1325095,1325096,-67865,-67795,42.7461,-70,-71.33044,-91.47691,-1.6687,-2.422799,0,0.207764,0.094482,1.012939,-11.45038,6.358778,-1.290076,-11.54238,5.328861,30.13,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,386248,533,1,385740.7644110276
1326699,1327182,1327183,-67868,-67795,42.7461,-73,-74.42522,-88.99571,-1.7411,-2.127569,0,0.209961,0.095459,1.009766,-11.51145,6.503817,-1.374046,-11.69543,5.400439,30.13,2675.0,2.155678,2.356834,7.275661,0.996666,False,True,True,True,True,False,False,False,False,False,104,388385,483,1,387825.84962406015
1328843,1329364,1329365,-67880,-67795,42.7461,-85,-86.60361,-87.08372,-2.026,-1.976266,0,0.208008,0.101074,1.017334,-11.54962,5.984733,-1.572519,-11.5005,5.673821,30.13,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,390529,521,1,389910.93483709276
1330988,1331546,1331547,-67866,-67795,42.7461,-71,-72.39042,-86.94098,-1.693498,-1.995737,0,0.209717,0.094727,1.00708,-11.58015,5.793893,-1.625954,-11.71301,5.373454,30.17706,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,392674,558,1,391996.0200501253
1332916,1333444,1333445,-67882,-67795,42.7461,-87,-88.7227,-90.00442,-2.075574,-1.87741,0,0.211182,0.09668,1.008301,-11.42748,6.198473,-1.458015,-11.77669,5.476979,30.22412,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,394602,528,1,394081.1052631579
1334977,1335531,1335532,-67887,-67795,42.7461,-92,-93.73027,-86.3467,-2.192721,-1.954991,0,0.207031,0.098145,1.014404,-11.49618,5.931298,-1.458015,-11.48295,5.526205,30.17706,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,396663,554,1,396166.1904761905
1337156,1337713,1337714,-67879,-67795,42.7461,-84,-85.73071,-81.8477,-2.005579,-2.048063,0,0.213379,0.096191,0.998535,-11.53435,6.099236,-1.519084,-12.00823,5.502455,30.17706,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,398842,557,1,398251.2756892231
1339135,1339610,1339611,-67894,-67795,42.7461,-99,-100.9131,-86.07379,-2.360755,-2.03143,0,0.208008,0.099609,1.005127,-11.45802,6.206107,-1.557252,-11.63667,5.659593,30.27118,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,400821,475,1,400336.36090225563
1341119,1341603,1341604,-67887,-67795,42.7461,-92,-93.73666,-88.83257,-2.19287,-2.160361,0,0.209473,0.099609,1.024414,-11.71756,6.343512,-1.312977,-11.50373,5.55371,30.27118,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,402805,484,1,402421.44611528824
1343312,1343879,1343880,-67866,-67795,42.7461,-71,-72.36799,-86.7989,-1.692973,-2.173089,0,0.208496,0.096924,1.009277,-11.50382,6.251908,-1.427481,-11.61993,5.485446,30.22412,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,404998,567,1,404506.53132832085
1345437,1345966,1345967,-67854,-67795,42.7461,-59,-60.16974,-85.05309,-1.407608,-1.985123,0,0.212402,0.089844,1.01416,-11.70229,6.259542,-1.648855,-11.78398,5.062566,30.22412,2675.6,2.156161,2.357363,7.277294,0.99689,False,True,True,True,True,False,False,False,False,False,104,407123,529,1,406591.6165413534
1347392,1347958,1347959,-67913,-67795,42.7461,-118,-120.3794,-89.57548,-2.816149,-1.759026,0,0.213867,0.0979,1.011719,-11.45802,6.290076,-1.503817,-11.88209,5.527085,30.22412,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,409078,566,1,408676.701754386
1349537,1350046,1350047,-67868,-67795,42.7461,-73,-74.35643,-86.80779,-1.73949,-2.17289,0,0.205078,0.089844,1.011719,-11.62595,6.091603,-1.167939,-11.41499,5.074718,30.31824,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,411223,509,1,410761.78696741856
1351407,1351943,1351944,-67877,-67795,42.7461,-82,-83.59273,-86.50236,-1.955564,-2.003214,0,0.209717,0.0979,1.010986,-11.45802,6.198473,-1.458015,-11.66601,5.531065,30.13,2675.0,2.155678,2.356834,7.275661,0.996666,False,True,True,True,True,False,False,False,False,False,104,413093,536,1,412846.8721804512
1353300,1353841,1353842,-67896,-67795,42.7461,-101,-103.0175,-86.80299,-2.409987,-1.984559,0,0.210205,0.095215,0.999268,-11.53435,6.259542,-1.541985,-11.82741,5.442962,30.17706,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,414986,541,1,414931.9573934837
1355275,1355833,1355834,-67874,-67795,42.7461,-79,-80.61764,-84.92884,-1.885965,-2.151114,0,0.214355,0.093262,1.006592,-11.53435,6.229008,-1.519084,-11.97185,5.293386,30.31824,2673.4,2.154388,2.355424,7.27131,0.99607,False,True,True,True,True,False,False,False,False,False,104,416961,558,1,417017.04260651633
1357413,1357920,1357921,-67911,-67795,42.7461,-116,-118.0773,-91.45874,-2.762294,-2.047308,0,0.202393,0.099609,1.016357,-11.41985,6.0,-1.526718,-11.20992,5.597456,30.22412,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,419099,507,1,419102.1278195489
1359577,1360102,1360103,-67885,-67795,42.7461,-90,-91.85545,-95.98528,-2.148862,-2.327225,0,0.214355,0.095215,1.00293,-11.51908,6.053435,-1.267176,-12.01182,5.423206,30.31824,2673.7,2.15463,2.355689,7.272126,0.996182,False,True,True,True,True,False,False,False,False,False,104,421263,525,1,421187.2130325815
1361697,1362189,1362190,-67861,-67795,42.7461,-66,-67.30177,-88.40276,-1.574454,-2.257396,0,0.211914,0.095947,1.013916,-11.58779,6.251908,-1.51145,-11.75413,5.405811,30.27118,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,423383,492,1,423272.29824561405
1363869,1364372,1364372,-67867,-67795,42.7461,-72,-73.32221,-88.255,-1.715296,-1.990024,0,0.203857,0.094727,1.01123,-11.51145,6.328244,-1.320611,-11.34928,5.351528,30.22412,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,425555,503,0,425357.38345864665
1365708,1366269,1366271,-67881,-67795,42.7461,-86,-87.58475,-88.8253,-2.048953,-1.882468,0,0.204102,0.09668,1.010498,-11.41985,6.244275,-1.541985,-11.36846,5.465142,30.31824,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,427394,561,2,427442.4686716792
1367837,1368357,1368358,-67865,-67795,42.7461,-70,-71.37863,-84.30546,-1.669828,-1.947647,0,0.21167,0.09668,1.013428,-11.41985,6.274809,-1.389313,-11.74564,5.449439,30.36529,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,429523,520,1,429527.5538847118
1370012,1370539,1370540,-67869,-67795,42.7461,-74,-75.44108,-83.56594,-1.764865,-1.838881,0,0.207031,0.090332,0.997314,-11.41221,6.129771,-1.618321,-11.68087,5.175447,30.31824,2673.6,2.15455,2.355601,7.271854,0.996144,False,True,True,True,True,False,False,False,False,False,104,431698,527,1,431612.63909774437
1372164,1372721,1372722,-67882,-67795,42.7461,-87,-88.62697,-79.35876,-2.073334,-1.809903,0,0.207764,0.0979,1.020996,-11.48855,6.137404,-1.480916,-11.45099,5.47717,30.36529,2676.0,2.156483,2.357715,7.278381,0.997039,False,True,True,True,True,False,False,False,False,False,104,433850,557,1,433697.724310777
1374429,1374998,1374999,-67868,-67795,42.7461,-73,-74.37263,-76.86121,-1.739869,-1.913037,0,0.205322,0.095215,1.006348,-11.41985,6.259542,-1.519084,-11.48169,5.404896,30.31824,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,436115,569,1,435782.8095238095
1376456,1376990,1376991,-67895,-67795,42.7461,-100,-101.8514,-81.79688,-2.382707,-1.845242,0,0.202637,0.097168,1.000732,-11.38931,6.259542,-1.541985,-11.39476,5.545842,30.31824,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,438142,534,1,437867.89473684214
1378588,1379078,1379079,-67863,-67795,42.7461,-68,-69.30819,-81.22344,-1.621392,-2.055659,0,0.209229,0.093994,1.013916,-11.55725,6.0,-1.541985,-11.61126,5.296402,30.31824,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,440274,490,1,439952.9799498747
1380449,1380975,1380976,-67853,-67795,42.7461,-58,-59.08062,-77.15142,-1.382129,-1.885644,0,0.206055,0.095703,1.014648,-11.66412,6.328244,-1.59542,-11.43009,5.388268,30.41235,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,442135,526,1,442038.0651629073
1382416,1382968,1382969,-67892,-67795,42.7461,-97,-98.89249,-81.08197,-2.313486,-1.688518,0,0.211914,0.093506,1.019775,-11.41985,6.229008,-1.251908,-11.69154,5.238937,30.31824,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,444102,552,1,444123.15037593985
1384436,1384960,1384961,-67872,-67795,42.7461,-77,-78.46909,-81.51454,-1.835702,-1.933193,0,0.205811,0.096191,1.001221,-11.49618,6.076336,-1.473282,-11.56406,5.487786,30.36529,2673.4,2.154388,2.355424,7.27131,0.99607,False,True,True,True,True,False,False,False,False,False,104,446122,524,1,446208.23558897246
1386768,1387332,1387333,-67840,-67795,42.7461,-45,-45.8589,-75.40482,-1.072821,-1.895025,0,0.208496,0.093994,1.014404,-11.57252,6.122138,-1.351145,-11.56634,5.293867,30.36529,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,448454,564,1,448293.32080200507
1388790,1389325,1389326,-67860,-67795,42.7461,-65,-66.22386,-74.24072,-1.549238,-1.573132,0,0.206787,0.089355,1.013428,-11.45038,6.122138,-1.389313,-11.48932,5.038814,30.36529,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,450476,535,1,450378.4060150376
1390907,1391412,1391413,-67853,-67795,42.7461,-58,-59.12964,-68.1376,-1.383276,-1.563777,0,0.209961,0.093018,1.01123,-11.55725,6.236641,-1.366412,-11.68164,5.255525,30.36529,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,452593,505,1,452463.4912280702
1392761,1393310,1393310,-67840,-67795,42.7461,-45,-45.85876,-64.78768,-1.072817,-1.493111,0,0.209473,0.099121,1.018799,-11.49618,6.145038,-1.480916,-11.56537,5.556925,30.31824,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,454447,549,0,454548.5764411028
1394650,1395207,1395208,-67861,-67795,42.7461,-66,-67.29003,-65.96046,-1.574179,-1.328566,0,0.210205,0.093994,1.010498,-11.51145,6.244275,-1.358779,-11.70201,5.314214,30.36529,2672.8,2.153905,2.354896,7.269678,0.995846,False,True,True,True,True,False,False,False,False,False,104,456336,557,1,456633.6616541354
1396584,1397105,1397105,-67861,-67795,42.7461,-66,-67.22053,-61.43589,-1.572553,-1.424724,0,0.203125,0.093018,1.00415,-11.73282,6.099236,-1.59542,-11.38829,5.292371,30.36529,2673.6,2.15455,2.355601,7.271854,0.996144,False,True,True,True,True,False,False,False,False,False,104,458270,521,0,458718.74686716794
1398535,1399097,1399098,-67847,-67795,42.7461,-52,-52.99187,-57.79629,-1.239689,-1.482599,0,0.206299,0.094482,1.003906,-11.57252,6.221374,-1.328244,-11.56266,5.376531,30.36529,2673.6,2.15455,2.355601,7.271854,0.996144,False,True,True,True,True,False,False,False,False,False,104,460221,562,1,460803.83208020055
1400748,1401279,1401280,-67849,-67795,42.7461,-54,-55.02464,-59.10569,-1.287244,-1.3875,0,0.208984,0.094727,1.019775,-11.72519,6.198473,-1.534351,-11.53304,5.306943,30.45941,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,462434,531,1,462888.9172932331
1402651,1403176,1403177,-67876,-67795,42.7461,-81,-82.54582,-61.4374,-1.931073,-1.348249,0,0.20874,0.094482,1.015625,-11.69466,6.122138,-1.358779,-11.56559,5.314851,30.36529,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,464337,525,1,464974.0025062657
1404723,1405263,1405264,-67885,-67795,42.7461,-90,-91.73181,-66.09485,-2.145969,-1.576425,0,0.207764,0.099609,1.006104,-11.47328,6.122138,-1.480916,-11.61251,5.654135,30.36529,2673.4,2.154388,2.355424,7.27131,0.99607,False,True,True,True,True,False,False,False,False,False,104,466409,540,1,467059.08771929826
1406626,1407161,1407162,-67845,-67795,42.7461,-50,-50.95988,-66.82358,-1.192153,-1.799401,0,0.206787,0.0979,1.002686,-11.51908,6.259542,-1.534351,-11.59924,5.576567,30.45941,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,468312,535,1,469144.17293233087
1408539,1409058,1409059,-67873,-67795,42.7461,-78,-79.51357,-68.5698,-1.860136,-1.561663,0,0.20874,0.094238,1.00708,-11.49618,6.374046,-1.465649,-11.66047,5.345916,30.45941,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,470225,519,1,471229.2581453634
1410593,1411146,1411146,-67848,-67795,42.7461,-53,-54.02058,-66.68409,-1.263755,-1.678515,0,0.208984,0.096924,1.011963,-11.61069,5.992366,-1.541985,-11.61661,5.470976,30.41235,2674.6,2.155355,2.356482,7.274574,0.996517,False,True,True,True,True,False,False,False,False,False,104,472279,553,0,473314.343358396
1412723,1413232,1413233,-67845,-67795,42.7461,-50,-50.92869,-66.38935,-1.191423,-1.516137,0,0.204346,0.094971,1.007813,-11.56489,6.068702,-1.366412,-11.41274,5.383329,30.45941,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,474409,509,1,475399.4285714286
1414874,1415415,1415416,-67864,-67795,42.7461,-69,-70.27113,-68.56742,-1.643919,-1.389011,0,0.204834,0.098145,1.01416,-11.44275,6.007634,-1.503817,-11.36691,5.527527,30.45941,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,476560,541,1,477484.5137844612
1417022,1417502,1417503,-67886,-67795,42.7461,-91,-92.75639,-70.02607,-2.169938,-1.488808,0,0.208496,0.095215,1.008545,-11.55725,6.08397,-1.396947,-11.62987,5.39319,30.50647,2676.1,2.156564,2.357804,7.278654,0.997076,False,True,True,True,True,False,False,False,False,False,104,478708,480,1,479569.59899749374
1418876,1419399,1419400,-67867,-67795,42.7461,-72,-73.37701,-67.40395,-1.716578,-1.75547,0,0.208252,0.096191,1.011963,-11.47328,6.328244,-1.328244,-11.57777,5.429882,30.50647,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,480562,523,1,481654.68421052635
1420782,1421296,1421297,-67869,-67795,42.7461,-74,-75.57693,-70.92068,-1.768043,-1.740244,0,0.217041,0.091064,0.999023,-11.65649,6.114504,-1.396947,-12.2081,5.208303,30.45941,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,482468,514,1,483739.7694235589
1423148,1423668,1423669,-67871,-67795,42.7461,-76,-77.46687,-70.6283,-1.812256,-1.751127,0,0.209473,0.093994,1.013428,-11.66412,6.259542,-1.473282,-11.62984,5.298939,30.45941,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,484834,520,1,485824.8546365915
1425311,1425850,1425851,-67857,-67795,42.7461,-62,-63.24551,-71.94614,-1.479562,-1.775059,0,0.210449,0.095215,0.997559,-11.72519,6.08397,-1.557252,-11.86029,5.45223,30.60059,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,486997,539,1,487909.93984962406
1427493,1428033,1428033,-67887,-67795,42.7461,-92,-93.80356,-78.07113,-2.194435,-1.659372,0,0.211182,0.096924,1.013428,-11.61069,6.366412,-1.40458,-11.71903,5.463117,30.50647,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,489179,540,0,489995.02506265667
1429460,1430025,1430026,-67890,-67795,42.7461,-95,-96.84422,-81.86729,-2.265568,-1.868849,0,0.208008,0.090332,1.003662,-11.64122,6.221374,-1.152672,-11.66285,5.142891,30.45941,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,491146,565,1,492080.1102756893
1431493,1432017,1432018,-67882,-67795,42.7461,-87,-88.62727,-81.27741,-2.073342,-2.024165,0,0.206787,0.099854,1.015869,-11.46565,6.10687,-1.580153,-11.452,5.613767,30.45941,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,493179,524,1,494165.19548872183
1433598,1434104,1434105,-67889,-67795,42.7461,-94,-95.82232,-84.48389,-2.241662,-2.043417,0,0.210693,0.09668,1.016846,-11.61832,6.137404,-1.320611,-11.65506,5.431231,30.45941,2673.7,2.15463,2.355689,7.272126,0.996182,False,True,True,True,True,False,False,False,False,False,104,495284,506,1,496250.28070175444
1436129,1436666,1436667,-67911,-67795,42.7461,-116,-118.0894,-90.55709,-2.762577,-2.12103,0,0.202881,0.09668,1.016113,-11.63359,6.167939,-1.305344,-11.2419,5.435122,30.50647,2673.6,2.15455,2.355601,7.271854,0.996144,False,True,True,True,True,False,False,False,False,False,104,497815,537,1,498335.365914787
1438207,1438753,1438754,-67908,-67795,42.7461,-113,-115.2057,-95.94836,-2.695117,-2.372196,0,0.210938,0.100098,1.01416,-11.55725,6.129771,-1.51145,-11.69429,5.636827,30.55353,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,499893,546,1,500420.4511278196
1440372,1440935,1440936,-67880,-67795,42.7461,-85,-86.68823,-99.29733,-2.02798,-2.498619,0,0.21167,0.092041,1.009521,-11.62595,6.236641,-1.480916,-11.79429,5.209409,30.60059,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,502058,563,1,502505.53634085215
1442302,1442833,1442834,-67874,-67795,42.7461,-79,-80.54765,-97.40363,-1.884328,-2.314364,0,0.209229,0.098633,1.00415,-11.51908,6.290076,-1.503817,-11.71512,5.609878,30.60059,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,503988,531,1,504590.62155388476
1444345,1444825,1444826,-67907,-67795,42.7461,-112,-114.1819,-99.88044,-2.671166,-2.146005,0,0.210449,0.098633,1.012939,-11.44275,6.007634,-1.381679,-11.6831,5.561508,30.45941,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,506031,480,1,506675.7067669173
1447371,1447861,1447862,-67888,-67795,42.7461,-93,-94.82883,-100.7664,-2.218421,-2.351605,0,0.211426,0.097656,1.012939,-11.54198,6.08397,-1.564886,-11.73687,5.506784,30.55353,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,509057,490,1,508760.7919799499
1449271,1449759,1449760,-67890,-67795,42.7461,-95,-96.82022,-100.9089,-2.265007,-2.299463,0,0.206299,0.09082,1.001953,-11.67939,6.145038,-1.541985,-11.58818,5.179311,30.45941,2676.1,2.156564,2.357804,7.278654,0.997076,False,True,True,True,True,False,False,False,False,False,104,510957,488,1,510845.8771929825
1451478,1452036,1452037,-67882,-67795,42.7461,-87,-88.62737,-96.70008,-2.073344,-2.285974,0,0.203857,0.095703,1.001709,-11.51908,6.099236,-1.320611,-11.45236,5.457453,30.60059,2675.5,2.15608,2.357275,7.277021,0.996852,False,True,True,True,True,False,False,False,False,False,104,513164,558,1,512930.9624060151
1456392,1456875,1456876,-67891,-67795,42.7461,-96,-97.86591,-94.22296,-2.28947,-2.202729,0,0.209717,0.101807,1.010254,-11.51908,6.21374,-1.503817,-11.66987,5.754446,30.64765,2675.1,2.155758,2.356922,7.275934,0.996703,False,True,True,True,True,False,False,False,False,False,104,518078,483,1,515016.04761904763
1458505,1459057,1459058,-67874,-67795,42.7461,-79,-80.49339,-93.33799,-1.883058,-2.236688,0,0.20752,0.103271,1.013672,-12.0458,6.114504,-1.244275,-11.51175,5.817131,30.60059,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,520191,552,1,517101.13283208024
