278681,	508.9187,	509.0000,	278136,	278679,	508.5829,	508.5000,	0,	0,	-61.7977,	5148.0000,	-26302.00,	0,	3755,	3.71,	-0.01,	0.02,	1.00,	27.44,	-0.44,	-2.18,	0.83,	0.92,	37.80,	24.34,	10.04,	
279333,	510.0352,	510.0000,	278790,	279332,	508.7143,	509.0000,	0,	0,	-61.7977,	5148.0000,	-26371.00,	0,	3755,	3.77,	-0.02,	0.01,	0.99,	27.69,	-0.05,	-1.21,	1.07,	0.84,	37.75,	24.34,	10.01,	
279987,	509.0481,	509.0000,	279442,	279986,	509.2315,	509.0000,	0,	0,	-61.7977,	5148.0000,	-26310.00,	0,	3755,	3.69,	-0.01,	0.02,	0.99,	27.48,	-0.37,	-1.92,	0.39,	1.17,	37.89,	24.34,	10.12,	
280640,	510.3750,	510.0000,	280095,	280638,	509.1597,	509.0000,	0,	0,	-61.7977,	5148.0000,	-26392.00,	0,	3755,	3.81,	-0.02,	0.01,	1.00,	27.56,	-0.33,	-1.69,	0.93,	0.84,	37.71,	24.34,	9.97,	
281292,	507.8506,	508.0000,	280748,	281291,	509.6355,	509.5000,	0,	0,	-61.7977,	5148.0000,	-26236.00,	0,	3755,	3.79,	-0.01,	0.01,	1.00,	27.69,	-0.11,	-1.24,	0.65,	0.70,	37.71,	24.34,	9.97,	
281946,	508.0610,	508.0000,	281401,	281944,	508.9367,	509.0000,	0,	0,	-61.7977,	5148.0000,	-26249.00,	0,	3755,	3.84,	-0.01,	0.02,	0.99,	27.41,	-0.21,	-2.39,	0.53,	1.38,	37.71,	24.34,	9.97,	
282598,	507.7536,	508.0000,	282054,	282597,	508.5939,	508.5000,	0,	0,	-61.7977,	5148.0000,	-26230.00,	0,	3755,	3.85,	-0.01,	0.02,	1.00,	27.42,	-0.36,	-1.20,	0.59,	0.87,	37.66,	24.34,	9.94,	
283251,	508.7730,	509.0000,	282706,	283250,	508.2649,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26293.00,	0,	3755,	3.73,	-0.00,	0.02,	0.99,	27.46,	0.04,	-1.74,	0.21,	0.90,	37.61,	24.34,	9.90,	
283904,	507.8668,	508.0000,	283360,	283902,	508.4638,	508.5000,	0,	0,	-61.7977,	5148.0000,	-26237.00,	0,	3755,	3.75,	-0.02,	0.01,	0.99,	27.58,	-0.34,	-1.94,	1.03,	0.55,	37.61,	24.34,	9.90,	
284557,	507.3652,	507.0000,	284012,	284556,	508.2301,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26206.00,	0,	3755,	3.76,	-0.01,	0.01,	1.00,	27.60,	-0.08,	-1.24,	0.75,	0.67,	37.61,	24.34,	9.90,	
285210,	507.4137,	507.5000,	284665,	285208,	507.8915,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26209.00,	0,	3755,	3.75,	-0.01,	0.02,	1.00,	27.46,	-0.26,	-2.07,	0.76,	1.19,	37.61,	24.34,	9.90,	
285862,	507.2681,	507.0000,	285318,	285861,	507.7044,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26200.00,	0,	3755,	3.81,	-0.01,	0.01,	1.00,	27.54,	-0.27,	-1.24,	0.76,	0.34,	37.57,	24.34,	9.87,	
286516,	507.6079,	507.5000,	285971,	286514,	507.5336,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26221.00,	0,	3755,	3.85,	-0.01,	0.01,	0.99,	27.32,	-0.44,	-2.00,	0.55,	0.86,	37.57,	24.34,	9.87,	
287168,	508.1095,	508.0000,	286623,	287167,	507.5627,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26252.00,	0,	3755,	3.84,	-0.01,	0.02,	1.00,	27.53,	-0.11,	-1.82,	0.65,	0.87,	37.52,	24.34,	9.83,	
287821,	507.4299,	507.5000,	287277,	287820,	507.7768,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26210.00,	0,	3755,	3.84,	-0.01,	0.02,	1.00,	27.55,	-0.17,	-1.15,	0.66,	1.16,	37.47,	24.34,	9.80,	
288475,	507.7374,	508.0000,	287930,	288473,	507.6410,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26229.00,	0,	3755,	3.80,	-0.01,	0.01,	1.00,	27.45,	-0.46,	-2.23,	0.84,	0.45,	37.52,	24.34,	9.83,	
289127,	508.6112,	508.5000,	288582,	289126,	507.6787,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26283.00,	0,	3755,	3.76,	-0.02,	0.02,	1.00,	27.46,	-0.31,	-1.27,	0.87,	1.12,	37.42,	24.34,	9.76,	
289780,	508.9024,	509.0000,	289235,	289778,	508.0438,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26301.00,	0,	3755,	3.86,	-0.01,	0.02,	1.00,	27.49,	-0.21,	-1.76,	0.83,	1.05,	37.47,	24.34,	9.80,	
290433,	509.6792,	509.5000,	289888,	290432,	508.3800,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26349.00,	0,	3755,	3.84,	-0.02,	0.01,	1.00,	27.45,	-0.38,	-1.89,	0.95,	0.67,	37.47,	24.34,	9.80,	
291086,	508.5465,	508.5000,	290541,	291084,	508.8886,	509.0000,	0,	0,	-61.7977,	5148.0000,	-26279.00,	0,	3755,	3.76,	-0.01,	0.02,	0.99,	27.56,	-0.17,	-1.24,	0.70,	0.90,	37.38,	24.34,	9.73,	
291738,	507.0901,	507.0000,	291194,	291737,	508.7546,	509.0000,	0,	0,	-61.7977,	5148.0000,	-26189.00,	0,	3755,	3.82,	-0.01,	0.01,	1.00,	27.49,	-0.09,	-2.15,	0.81,	0.80,	37.38,	24.34,	9.73,	
292391,	508.0286,	508.0000,	291847,	292389,	508.1030,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26247.00,	0,	3755,	3.86,	-0.01,	0.02,	1.00,	27.45,	-0.31,	-1.21,	0.73,	1.03,	37.38,	24.34,	9.73,	
293044,	507.5432,	507.5000,	292500,	293043,	508.0739,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26217.00,	0,	3755,	3.77,	-0.01,	0.00,	1.00,	27.35,	-0.05,	-1.84,	0.53,	0.22,	37.28,	24.34,	9.66,	
293697,	508.7730,	509.0000,	293152,	293695,	507.8661,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26293.00,	0,	3755,	3.73,	-0.01,	0.01,	1.00,	27.48,	-0.26,	-1.87,	0.51,	0.55,	37.19,	24.34,	9.59,	
294349,	508.2714,	508.0000,	293805,	294348,	508.2211,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26262.00,	0,	3755,	3.76,	-0.01,	0.01,	1.00,	27.56,	-0.31,	-1.19,	0.77,	0.56,	37.19,	24.34,	9.59,	
295003,	509.0966,	509.0000,	294458,	295001,	508.2408,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26313.00,	0,	3755,	3.79,	-0.01,	0.01,	1.00,	27.47,	-0.35,	-2.27,	0.52,	0.62,	37.19,	24.34,	9.59,	
295655,	507.6079,	507.5000,	295110,	295654,	508.5759,	508.5000,	0,	0,	-61.7977,	5148.0000,	-26221.00,	0,	3755,	3.80,	-0.02,	0.02,	1.00,	27.51,	-0.37,	-1.25,	1.16,	0.93,	37.09,	24.34,	9.52,	
296308,	507.7859,	508.0000,	295763,	296306,	508.1969,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26232.00,	0,	3755,	3.92,	-0.01,	0.01,	1.00,	27.32,	-0.44,	-1.87,	0.53,	0.66,	37.24,	24.34,	9.62,	
296961,	508.5465,	508.5000,	296416,	296960,	508.0360,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26279.00,	0,	3755,	3.71,	-0.02,	0.02,	1.00,	27.30,	-0.45,	-1.97,	0.98,	1.02,	37.19,	24.34,	9.59,	
297613,	508.4656,	508.5000,	297069,	297612,	508.2359,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26274.00,	0,	3755,	3.76,	-0.01,	0.02,	0.99,	27.46,	-0.25,	-1.24,	0.86,	1.28,	37.00,	24.34,	9.45,	
298266,	507.7050,	508.0000,	297721,	298264,	508.3258,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26227.00,	0,	3755,	3.76,	-0.01,	0.02,	1.00,	27.53,	-0.44,	-2.15,	0.65,	0.95,	37.05,	24.34,	9.48,	
298918,	505.8764,	506.0000,	298374,	298917,	508.0827,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26114.00,	0,	3755,	3.89,	-0.02,	0.01,	0.99,	27.56,	-0.34,	-1.31,	0.89,	0.56,	37.00,	24.34,	9.45,	
299572,	509.0805,	509.0000,	299027,	299570,	507.2190,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26312.00,	0,	3755,	3.82,	-0.01,	0.01,	0.99,	27.47,	-0.31,	-1.69,	0.46,	0.72,	36.95,	24.34,	9.41,	
300224,	507.6403,	507.5000,	299679,	300223,	507.9477,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26223.00,	0,	3755,	3.84,	-0.01,	0.01,	0.99,	27.54,	-0.30,	-1.98,	0.51,	0.42,	36.91,	24.34,	9.38,	
300876,	507.1710,	507.0000,	300333,	300875,	507.8273,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26194.00,	0,	3755,	3.80,	-0.01,	0.02,	0.99,	27.67,	-0.33,	-1.26,	0.59,	0.96,	36.91,	24.34,	9.38,	
301530,	507.5755,	507.5000,	300985,	301528,	507.5704,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26219.00,	0,	3755,	3.86,	-0.01,	0.02,	1.00,	27.56,	-0.42,	-2.24,	0.59,	1.12,	36.95,	24.34,	9.41,	
302182,	508.6759,	508.5000,	301637,	302181,	507.5724,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26287.00,	0,	3755,	3.79,	-0.01,	0.01,	0.99,	27.50,	-0.19,	-1.18,	0.76,	0.49,	36.95,	24.34,	9.41,	
302834,	509.5659,	509.5000,	302290,	302833,	508.0044,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26342.00,	0,	3755,	3.76,	-0.01,	0.02,	0.99,	27.50,	-0.33,	-1.79,	0.46,	1.13,	36.86,	24.34,	9.34,	
303488,	507.3652,	507.0000,	302943,	303485,	508.6157,	508.5000,	0,	0,	-61.7977,	5148.0000,	-26206.00,	0,	3755,	3.75,	-0.01,	0.01,	0.99,	27.63,	-0.27,	-2.00,	0.72,	0.70,	36.81,	24.34,	9.31,	
304140,	507.2196,	507.0000,	303595,	304139,	508.1262,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26197.00,	0,	3755,	3.77,	-0.01,	0.02,	1.00,	27.52,	-0.39,	-1.25,	0.63,	1.05,	36.81,	24.34,	9.31,	
304792,	507.1063,	507.0000,	304248,	304791,	507.7712,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26190.00,	0,	3755,	3.79,	-0.01,	0.01,	1.00,	27.50,	-0.36,	-2.34,	0.57,	0.64,	36.81,	24.34,	9.31,	
305445,	508.2552,	508.0000,	304901,	305443,	507.5109,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26261.00,	0,	3755,	3.79,	-0.02,	0.02,	0.99,	27.59,	-0.20,	-1.43,	0.94,	0.99,	36.72,	24.34,	9.24,	
306098,	505.8603,	506.0000,	305553,	306097,	507.8023,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26113.00,	0,	3755,	3.88,	-0.01,	0.01,	1.00,	27.57,	-0.18,	-1.63,	0.67,	0.73,	36.62,	24.34,	9.17,	
306750,	507.0577,	507.0000,	306206,	306749,	507.0420,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26187.00,	0,	3755,	3.81,	-0.01,	0.01,	1.00,	27.44,	-0.23,	-2.10,	0.77,	0.53,	36.67,	24.34,	9.20,	
307403,	509.1775,	509.0000,	306859,	307401,	507.0482,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26318.00,	0,	3755,	3.70,	-0.01,	0.02,	1.00,	27.64,	-0.37,	-1.15,	0.45,	1.06,	36.72,	24.34,	9.24,	
308056,	507.2196,	507.0000,	307511,	308054,	507.8818,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26197.00,	0,	3755,	3.73,	-0.01,	0.01,	1.00,	27.56,	0.02,	-2.25,	0.60,	0.75,	36.72,	24.34,	9.24,	
308708,	507.9154,	508.0000,	308164,	308707,	507.6226,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26240.00,	0,	3755,	3.85,	-0.01,	0.02,	1.00,	27.44,	-0.32,	-1.52,	0.80,	0.97,	36.53,	24.34,	9.10,	
309360,	505.7146,	506.0000,	308816,	309359,	507.7372,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26104.00,	0,	3755,	3.81,	-0.01,	0.02,	1.00,	27.44,	-0.28,	-1.54,	0.73,	1.09,	36.62,	24.34,	9.17,	
310013,	509.4203,	509.5000,	309469,	310011,	506.9454,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26333.00,	0,	3755,	3.77,	-0.02,	0.01,	1.00,	27.46,	-0.28,	-2.13,	0.88,	0.69,	36.53,	24.34,	9.10,	
310666,	508.6435,	508.5000,	310121,	310665,	507.9143,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26285.00,	0,	3755,	3.92,	-0.01,	0.02,	1.00,	27.59,	-0.37,	-1.24,	0.81,	1.35,	36.53,	24.34,	9.10,	
311318,	506.8474,	507.0000,	310774,	311317,	508.1998,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26174.00,	0,	3755,	3.88,	-0.02,	0.01,	1.00,	27.48,	-0.18,	-2.08,	1.12,	0.85,	36.44,	24.34,	9.03,	
311970,	507.2196,	507.0000,	311427,	311969,	507.6704,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26197.00,	0,	3755,	3.71,	-0.01,	0.01,	1.00,	27.56,	-0.18,	-1.52,	0.70,	0.59,	36.48,	24.34,	9.06,	
312624,	507.5917,	507.5000,	312079,	312622,	507.4939,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26220.00,	0,	3755,	3.80,	-0.01,	0.01,	1.00,	27.45,	-0.44,	-1.53,	0.66,	0.60,	36.48,	24.34,	9.06,	
313276,	506.4104,	506.5000,	312731,	313275,	507.5322,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26147.00,	0,	3755,	3.80,	-0.01,	0.02,	1.00,	27.57,	-0.03,	-2.11,	0.79,	1.01,	36.39,	24.34,	8.99,	
313928,	506.3457,	506.0000,	313384,	313927,	507.0930,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26143.00,	0,	3755,	3.75,	-0.01,	0.01,	1.00,	27.56,	-0.34,	-1.47,	0.73,	0.80,	36.44,	24.34,	9.03,	
314580,	507.4623,	507.5000,	314037,	314579,	506.8005,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26212.00,	0,	3755,	3.81,	-0.01,	0.02,	1.01,	27.53,	-0.24,	-2.23,	0.81,	1.00,	36.34,	24.34,	8.96,	
315234,	507.1548,	507.0000,	314689,	315232,	507.0595,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26193.00,	0,	3755,	3.84,	-0.01,	0.01,	1.00,	27.49,	-0.25,	-1.49,	0.69,	0.74,	36.29,	24.34,	8.92,	
315886,	507.5917,	507.5000,	315341,	315885,	507.0968,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26220.00,	0,	3755,	3.71,	-0.00,	0.02,	1.00,	27.59,	-0.43,	-1.59,	0.27,	0.88,	36.34,	24.34,	8.96,	
316538,	506.5237,	506.5000,	315994,	316537,	507.2906,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26154.00,	0,	3755,	3.73,	-0.01,	0.02,	1.00,	27.37,	-0.36,	-2.10,	0.55,	0.98,	36.20,	24.34,	8.85,	
317191,	507.3652,	507.0000,	316647,	317190,	506.9904,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26206.00,	0,	3755,	3.85,	-0.01,	0.01,	1.00,	27.47,	-0.37,	-1.28,	0.75,	0.85,	36.25,	24.34,	8.89,	
317844,	507.1224,	507.0000,	317299,	317842,	507.1371,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26191.00,	0,	3755,	3.81,	-0.01,	0.01,	1.00,	27.47,	-0.17,	-2.26,	0.66,	0.62,	36.20,	24.34,	8.85,	
318496,	507.7859,	508.0000,	317952,	318494,	507.1314,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26232.00,	0,	3755,	3.82,	-0.02,	0.02,	1.00,	27.60,	-0.29,	-1.53,	0.88,	0.98,	36.20,	24.34,	8.85,	
319149,	506.9606,	507.0000,	318604,	319148,	507.3876,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26181.00,	0,	3755,	3.89,	-0.01,	0.00,	1.00,	27.37,	-0.14,	-1.31,	0.50,	0.22,	36.11,	24.34,	8.78,	
319801,	506.7179,	507.0000,	319256,	319800,	507.2204,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26166.00,	0,	3755,	3.73,	-0.01,	0.01,	1.00,	27.61,	-0.12,	-2.01,	0.56,	0.55,	36.20,	24.34,	8.85,	
320453,	507.2519,	507.0000,	319909,	320452,	507.0237,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26199.00,	0,	3755,	3.76,	-0.01,	0.02,	1.00,	27.50,	-0.47,	-1.23,	0.74,	1.18,	36.11,	24.34,	8.78,	
321105,	506.8150,	507.0000,	320562,	321104,	507.1130,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26172.00,	0,	3755,	3.72,	-0.01,	0.02,	1.00,	27.40,	-0.27,	-2.17,	0.49,	0.87,	36.01,	24.34,	8.71,	
321759,	508.5626,	508.5000,	321214,	321757,	506.9963,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26280.00,	0,	3755,	3.75,	-0.01,	0.01,	1.00,	27.51,	-0.36,	-1.61,	0.73,	0.76,	36.01,	24.34,	8.71,	
322411,	508.0772,	508.0000,	321866,	322409,	507.6095,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26250.00,	0,	3755,	3.73,	-0.01,	0.02,	1.00,	27.74,	-0.15,	-1.57,	0.39,	1.00,	35.97,	24.34,	8.68,	
323063,	505.6175,	505.5000,	322519,	323061,	507.7926,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26098.00,	0,	3755,	3.90,	-0.02,	0.01,	1.00,	27.45,	-0.26,	-2.18,	0.92,	0.64,	35.97,	24.34,	8.68,	
323716,	506.4266,	506.5000,	323172,	323715,	506.9411,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26148.00,	0,	3755,	3.70,	-0.02,	0.01,	0.99,	27.53,	-0.38,	-1.10,	0.89,	0.86,	35.92,	24.34,	8.64,	
324368,	506.8312,	507.0000,	323824,	324367,	506.7397,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26173.00,	0,	3755,	3.73,	-0.01,	0.01,	1.00,	27.39,	-0.17,	-2.08,	0.64,	0.84,	36.06,	24.34,	8.75,	
325020,	508.1743,	508.0000,	324476,	325019,	506.7755,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26256.00,	0,	3755,	3.81,	-0.02,	0.01,	1.00,	27.38,	-0.44,	-1.55,	0.90,	0.77,	35.92,	24.34,	8.64,	
325672,	507.3490,	507.0000,	325129,	325671,	507.3231,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26205.00,	0,	3755,	3.90,	-0.02,	0.01,	1.00,	27.60,	-0.43,	-1.54,	0.98,	0.39,	35.92,	24.34,	8.64,	
326325,	506.5399,	506.5000,	325781,	326324,	507.3333,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26155.00,	0,	3755,	3.82,	-0.01,	0.02,	1.00,	27.54,	-0.34,	-2.25,	0.77,	0.93,	35.92,	24.34,	8.64,	
326978,	505.4557,	505.5000,	326433,	326976,	507.0227,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26088.00,	0,	3755,	3.92,	-0.02,	0.01,	1.00,	27.38,	-0.15,	-1.14,	1.09,	0.73,	35.73,	24.34,	8.50,	
327630,	507.6403,	507.5000,	327086,	327628,	506.4092,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26223.00,	0,	3755,	3.75,	-0.01,	0.00,	0.99,	27.46,	-0.57,	-2.21,	0.66,	0.17,	35.82,	24.34,	8.57,	
328283,	507.0577,	507.0000,	327738,	328281,	506.8912,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26187.00,	0,	3755,	3.79,	-0.02,	0.02,	1.00,	27.47,	-0.27,	-1.82,	1.12,	1.34,	35.78,	24.34,	8.53,	
328935,	505.8441,	506.0000,	328390,	328934,	506.9564,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26112.00,	0,	3755,	3.76,	-0.01,	0.01,	1.00,	27.50,	-0.37,	-1.44,	0.60,	0.49,	35.73,	24.34,	8.50,	
329587,	507.8830,	508.0000,	329042,	329586,	506.5209,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26238.00,	0,	3755,	3.76,	-0.01,	0.02,	1.01,	27.63,	-0.26,	-2.24,	0.81,	0.93,	35.78,	24.34,	8.53,	
330240,	507.7212,	508.0000,	329696,	330238,	507.0542,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26228.00,	0,	3755,	3.86,	-0.01,	0.02,	1.00,	27.52,	-0.38,	-1.11,	0.69,	1.13,	35.68,	24.34,	8.46,	
330892,	507.4137,	507.5000,	330348,	330891,	507.3153,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26209.00,	0,	3755,	3.70,	-0.02,	0.02,	1.00,	27.67,	-0.57,	-2.12,	0.88,	0.88,	35.68,	24.34,	8.46,	
331544,	507.2681,	507.0000,	331000,	331543,	507.3538,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26200.00,	0,	3755,	3.75,	-0.02,	0.02,	1.00,	27.39,	-0.37,	-1.71,	1.11,	1.11,	35.64,	24.34,	8.43,	
332196,	507.7536,	508.0000,	331653,	332195,	507.3203,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26230.00,	0,	3755,	3.89,	-0.01,	0.01,	1.00,	27.39,	-0.20,	-1.40,	0.69,	0.81,	35.59,	24.34,	8.39,	
332850,	507.5432,	507.5000,	332305,	332848,	507.4899,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26217.00,	0,	3755,	3.85,	-0.01,	0.01,	1.00,	27.64,	-0.13,	-2.04,	0.85,	0.84,	35.49,	24.34,	8.32,	
333502,	508.1581,	508.0000,	332957,	333500,	507.5108,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26255.00,	0,	3755,	3.75,	-0.01,	0.02,	1.00,	27.61,	-0.02,	-1.24,	0.80,	1.25,	35.54,	24.34,	8.36,	
334154,	506.7826,	507.0000,	333609,	334152,	507.7642,	508.0000,	0,	0,	-61.7977,	5148.0000,	-26170.00,	0,	3755,	3.86,	-0.01,	0.01,	1.00,	27.65,	-0.18,	-2.21,	0.84,	0.81,	35.59,	24.34,	8.39,	
334807,	506.3619,	506.0000,	334263,	334806,	507.3799,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26144.00,	0,	3755,	3.77,	-0.02,	0.01,	1.00,	27.56,	-0.23,	-1.71,	0.99,	0.66,	35.54,	24.34,	8.36,	
335459,	506.3134,	506.0000,	334914,	335458,	506.9814,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26141.00,	0,	3755,	3.81,	-0.01,	0.02,	1.00,	27.63,	-0.34,	-1.41,	0.73,	0.98,	35.40,	24.34,	8.25,	
336111,	506.1354,	506.0000,	335567,	336110,	506.7199,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26130.00,	0,	3755,	3.71,	-0.01,	0.02,	1.00,	27.62,	-0.20,	-2.27,	0.76,	1.12,	35.35,	24.34,	8.22,	
336763,	507.0092,	507.0000,	336220,	336762,	506.4910,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26184.00,	0,	3755,	3.80,	-0.01,	0.01,	1.00,	27.56,	-0.17,	-1.34,	0.62,	0.84,	35.40,	24.34,	8.25,	
337416,	507.4623,	507.5000,	336872,	337415,	506.6939,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26212.00,	0,	3755,	3.85,	-0.01,	0.01,	1.00,	27.47,	-0.08,	-2.02,	0.45,	0.73,	35.35,	24.34,	8.22,	
338068,	506.5885,	506.5000,	337524,	338067,	506.9947,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26158.00,	0,	3755,	3.71,	-0.02,	0.01,	1.00,	27.42,	-0.27,	-1.82,	0.93,	0.72,	35.35,	24.34,	8.22,	
338720,	506.2648,	506.0000,	338177,	338719,	506.8356,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26138.00,	0,	3755,	3.71,	-0.02,	0.02,	1.00,	27.63,	-0.23,	-1.40,	0.99,	1.22,	35.31,	24.34,	8.18,	
339373,	508.3846,	508.0000,	338829,	339372,	506.6122,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26269.00,	0,	3755,	3.85,	-0.02,	0.02,	1.00,	27.60,	-0.03,	-2.15,	0.87,	1.01,	35.31,	24.34,	8.18,	
340025,	507.8021,	508.0000,	339484,	340024,	507.3061,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26233.00,	0,	3755,	3.76,	-0.02,	0.02,	1.01,	27.71,	-0.40,	-1.20,	0.89,	0.97,	35.21,	24.34,	8.11,	
340677,	506.6046,	506.5000,	340133,	340676,	507.5003,	507.5000,	0,	0,	-61.7977,	5148.0000,	-26159.00,	0,	3755,	3.82,	-0.01,	0.00,	1.00,	27.74,	-0.31,	-1.92,	0.45,	0.25,	35.17,	24.34,	8.08,	
341329,	506.4752,	506.5000,	340786,	341328,	507.1497,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26151.00,	0,	3755,	3.82,	-0.01,	0.02,	1.00,	27.66,	-0.35,	-1.74,	0.84,	1.07,	35.21,	24.34,	8.11,	
341982,	506.2648,	506.0000,	341438,	341981,	506.8856,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26138.00,	0,	3755,	3.73,	-0.01,	0.02,	1.00,	27.63,	-0.11,	-1.40,	0.67,	1.23,	35.21,	24.34,	8.11,	
342634,	506.7179,	507.0000,	342090,	342633,	506.6425,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26166.00,	0,	3755,	3.73,	-0.01,	0.03,	1.00,	27.70,	0.08,	-2.11,	0.38,	1.50,	35.17,	24.34,	8.08,	
343286,	508.3523,	508.0000,	342743,	343285,	506.6720,	506.5000,	0,	0,	-61.7977,	5148.0000,	-26267.00,	0,	3755,	3.76,	-0.01,	0.01,	1.00,	27.63,	-0.26,	-1.50,	0.86,	0.69,	35.12,	24.34,	8.04,	
343939,	506.3134,	506.0000,	343395,	343938,	507.3298,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26141.00,	0,	3755,	3.82,	-0.01,	0.00,	1.00,	27.52,	-0.26,	-2.07,	0.52,	0.14,	35.12,	24.34,	8.04,	
344591,	507.9963,	508.0000,	344047,	344590,	506.9319,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26245.00,	0,	3755,	3.71,	-0.02,	0.01,	1.00,	27.62,	-0.15,	-1.85,	1.12,	0.48,	35.07,	24.34,	8.01,	
345243,	506.4590,	506.5000,	344699,	345242,	507.3486,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26150.00,	0,	3755,	3.80,	-0.01,	0.02,	1.00,	27.58,	0.11,	-1.36,	0.59,	1.26,	35.02,	24.34,	7.97,	
345895,	507.0092,	507.0000,	345351,	345893,	507.0003,	507.0000,	0,	0,	-61.7977,	5148.0000,	-26184.00,	0,	3755,	3.90,	-0.01,	0.01,	1.00,	27.47,	-0.37,	-2.03,	0.77,	0.64,	34.98,	24.34,	7.94,	
